20150120:56:00,0,0,0,,
20150122:36:00,0,0,0,,
20150124:16:00,0,0,0,,
20150125:56:00,0,0,0,,
20150127:36:00,0,0,0,,
20150129:16:00,0,0,50,,
20150130:56:00,0,9.082787386,50,,
20150132:36:00,0,86.28648017,50,,
20150134:16:00,96.42667,186.1971414,50,,
20150135:56:00,159.3467,240.6938657,50,,
20150137:36:00,222.45,261.5842767,50,,
20150139:16:00,177.77,207.5416918,50,,
20150140:56:00,301.8167,137.6042289,50,,
20150142:36:00,156.4733,99.45652188,50,,
20150144:16:00,92.45,77.65783215,50,,
20150145:56:00,37.40667,67.21262666,50,,
20150147:36:00,0,49.95533062,50,,
20150149:16:00,0,46.32221567,50,,
20150150:56:00,0,44.50565819,50,,
20150152:36:00,0,31.78975585,50,,
20150154:16:00,0,19.07385351,50,,
20150155:56:00,0,6.35795117,50,,
20150157:36:00,0,0,0,,
20150159:16:00,0,0,0,,
20150121:56:00,0,0,0,,
20150123:36:00,0,0,0,,
20150125:16:00,0,0,0,,
20150126:56:00,0,0,0,,
20150128:36:00,0,0,0,,
20150130:16:00,0,0,50,,
20150131:56:00,0,9.082787386,50,,
20150133:36:00,0,86.28648017,50,,
20150135:16:00,84.75667,186.1971414,50,,
20150136:56:00,123.29,240.6938657,50,,
20150138:36:00,80.02,261.5842767,50,,
20150140:16:00,107.4533,207.5416918,50,,
20150141:56:00,254.2,137.6042289,50,,
20150143:36:00,194.5633,99.45652188,50,,
20150145:16:00,143.2367,77.65783215,50,,
20150146:56:00,99.58667,67.21262666,50,,
20150148:36:00,0,49.95533062,50,,
20150150:16:00,0,46.32221567,50,,
20150151:56:00,0,44.50565819,50,,
20150153:36:00,0,31.78975585,50,,
20150155:16:00,0,19.07385351,50,,
20150156:56:00,0,6.35795117,50,,
20150158:36:00,0,0,0,,
20150160:16:00,0,0,0,,
20150122:56:00,0,0,0,,
20150124:36:00,0,0,0,,
20150126:16:00,0,0,0,,
20150127:56:00,0,0,0,,
20150129:36:00,0,0,0,,
20150131:16:00,0,0,50,,
20150132:56:00,0,9.082787386,50,,
20150134:36:00,0,86.28648017,50,,
20150136:16:00,155.6633,186.1971414,50,,
20150137:56:00,66.92667,240.6938657,50,,
20150139:36:00,133.3233,261.5842767,50,,
20150141:16:00,268.65,207.5416918,50,,
20150142:56:00,147.9433,137.6042289,50,,
20150144:36:00,179.53,99.45652188,50,,
20150146:16:00,164.0633,77.65783215,50,,
20150147:56:00,75.72333,67.21262666,50,,
20150149:36:00,0,49.95533062,50,,
20150151:16:00,0,46.32221567,50,,
20150152:56:00,0,44.50565819,50,,
20150154:36:00,0,31.78975585,50,,
20150156:16:00,0,19.07385351,50,,
20150157:56:00,0,6.35795117,50,,
20150159:36:00,0,0,0,,
20150161:16:00,0,0,0,,
20150123:56:00,0,0,0,,
20150125:36:00,0,0,0,,
20150127:16:00,0,0,0,,
20150128:56:00,0,0,0,,
20150130:36:00,0,0,0,,
20150132:16:00,0,0,50,,
20150133:56:00,0,9.082787386,50,,
20150135:36:00,0,86.28648017,50,,
20150137:16:00,106.1233,186.1971414,50,,
20150138:56:00,215.8733,240.6938657,50,,
20150140:36:00,395.6233,261.5842767,50,,
20150142:16:00,467.9667,207.5416918,50,,
20150143:56:00,460.5,137.6042289,50,,
20150145:36:00,309.86,99.45652188,50,,
20150147:16:00,228.08,77.65783215,50,,
20150148:56:00,68.91,67.21262666,50,,
20150150:36:00,0,49.95533062,50,,
20150152:16:00,0,46.32221567,50,,
20150153:56:00,0,44.50565819,50,,
20150155:36:00,0,31.78975585,50,,
20150157:16:00,0,19.07385351,50,,
20150158:56:00,0,6.35795117,50,,
20150160:36:00,0,0,0,,
20150162:16:00,0,0,0,,
20150124:56:00,0,0,0,,
20150126:36:00,0,0,0,,
20150128:16:00,0,0,0,,
20150129:56:00,0,0,0,,
20150131:36:00,0,0,0,,
20150133:16:00,0,0,50,,
20150134:56:00,0,9.082787386,50,,
20150136:36:00,0,86.28648017,50,,
20150138:16:00,162.6067,186.1971414,50,,
20150139:56:00,200.44,240.6938657,50,,
20150141:36:00,253.9,261.5842767,50,,
20150143:16:00,283.13,207.5416918,50,,
20150144:56:00,259.8867,137.6042289,50,,
20150146:36:00,248.1233,99.45652188,50,,
20150148:16:00,135.69,77.65783215,50,,
20150149:56:00,47.22333,67.21262666,50,,
20150151:36:00,0,49.95533062,50,,
20150153:16:00,0,46.32221567,50,,
20150154:56:00,0,44.50565819,50,,
20150156:36:00,0,31.78975585,50,,
20150158:16:00,0,19.07385351,50,,
20150159:56:00,0,6.35795117,50,,
20150161:36:00,0,0,0,,
20150163:16:00,0,0,0,,
20150125:56:00,0,0,0,,
20150127:36:00,0,0,0,,
20150129:16:00,0,0,0,,
20150130:56:00,0,0,0,,
20150132:36:00,0,0,0,,
20150134:16:00,0,0,50,,
20150135:56:00,0,9.082787386,50,,
20150137:36:00,0,86.28648017,50,,
20150139:16:00,89.15333,186.1971414,50,,
20150140:56:00,183.2933,240.6938657,50,,
20150142:36:00,248.65,261.5842767,50,,
20150144:16:00,239,207.5416918,50,,
20150145:56:00,306.82,137.6042289,50,,
20150147:36:00,87.27,99.45652188,50,,
20150149:16:00,197.8,77.65783215,50,,
20150150:56:00,102.8867,67.21262666,50,,
20150152:36:00,0,49.95533062,50,,
20150154:16:00,0,46.32221567,50,,
20150155:56:00,0,44.50565819,50,,
20150157:36:00,0,31.78975585,50,,
20150159:16:00,0,19.07385351,50,,
20150160:56:00,0,6.35795117,50,,
20150162:36:00,0,0,0,,
20150164:16:00,0,0,0,,
20150126:56:00,0,0,0,,
20150128:36:00,0,0,0,,
20150130:16:00,0,0,0,,
20150131:56:00,0,0,0,,
20150133:36:00,0,0,0,,
20150135:16:00,0,0,50,,
20150136:56:00,0,9.082787386,50,,
20150138:36:00,0,86.28648017,50,,
20150140:16:00,174.48,186.1971414,50,,
20150141:56:00,173.9067,240.6938657,50,,
20150143:36:00,259.0167,261.5842767,50,,
20150145:16:00,282.55,207.5416918,50,,
